🚀 开始处理 TVBox 配置文件 (最新资源倒序 + 多重 CDN 校验)...

📦 历史加载：读取到历史已知接口 679 条。
🔍 开始检索 GitHub Code Search API (⚡已开启最新资源优先模式)...
[649/714] 节点测试... ❌ [失效剔除] -> [剔除30] 【GitHub-arandomguyhere/Google-News-Scraper/87dd8ecd4c973ce31bc5952e77598fd86a2273b1/archives/20250923_091456/news_20250923_091456.json】
[650/714] 节点测试... ❌ [失效剔除] -> [剔除31] 【GitHub-xiongjian83/TvBox/7bd7baa6c3f8ba572b0d3a9a0b3cd89266247287/YZ.json】
[651/714] 节点测试... ❌ [失效剔除] -> [剔除32] 【GitHub-arandomguyhere/Google-News-Scraper/b91c2bfd5a9f15096efc7f066e7a65bd0b63ab69/archives/20250923_091456/news_20250923_091456.json】
[652/714] 节点测试... ❌ [失效剔除] -> [剔除33] 【GitHub-xiongjian83/TvBox/fc0772b1d829203b603dfab6b3deb935ef2df7e0/YZ.json】
[653/714] 节点测试... ❌ [失效剔除] -> [剔除34] 【GitHub-arandomguyhere/Google-News-Scraper/363efedebe32db3a0f40497c91e62ac19452cfb9/archives/20250923_091456/news_20250923_091456.json】
[654/714] 节点测试... ❌ [失效剔除] -> [剔除35] 【GitHub-xiongjian83/TvBox/83032bc174f8d35c4f0d7d8c3e3883f9e44f9f18/YZ.json】
[655/714] 节点测试... ❌ [失效剔除] -> [剔除36] 【GitHub-lztsgi/rules/bfc58d7888da17b7485ab663340ce924c734e19f/singbox/rule-set/other/gfw.json】
[656/714] 节点测试... ❌ [失效剔除] -> [剔除37] 【GitHub-arandomguyhere/Google-News-Scraper/80762a4d63ecab0e6a2b00ba3ac9e715641b4daf/archives/20250923_091456/news_20250923_091456.json】
[657/714] 节点测试... ❌ [失效剔除] -> [剔除38] 【GitHub-xiongjian83/TvBox/d6496b5f92146a29acd48123f4fd42579ee3f955/YZ.json】
[658/714] 节点测试... ❌ [失效剔除] -> [剔除39] 【GitHub-lztsgi/rules/05afb7a0261e7da9a401cce3b08f47a56e7fd0cc/singbox/rule-set/other/gfw.json】
[659/714] 节点测试... ❌ [失效剔除] -> [剔除40] 【GitHub-arandomguyhere/Google-News-Scraper/fe198198bc4cd9f8102ed8f165f955af6ef3d312/archives/20250923_091456/news_20250923_091456.json】
[660/714] 节点测试... ❌ [失效剔除] -> [剔除41] 【GitHub-xiongjian83/TvBox/6a0c96673e65181acc9819557ea2c005ea7b82ac/YZ.json】
[661/714] 节点测试... ❌ [失效剔除] -> [剔除42] 【GitHub-lztsgi/rules/197591f7b59425769db24fa8ed11f4fe0fdbaa77/singbox/rule-set/other/gfw.json】
[662/714] 节点测试... ❌ [失效剔除] -> [剔除43] 【GitHub-arandomguyhere/Google-News-Scraper/a3566fc0892009fdd1497f8339a76d24d0e51ecc/archives/20250923_091456/news_20250923_091456.json】
[663/714] 节点测试... ❌ [失效剔除] -> [剔除44] 【GitHub-xiongjian83/TvBox/24923d7f98d1c97e96cd9b4986ae273ff4b75133/YZ.json】
[664/714] 节点测试... ❌ [失效剔除] -> [剔除45] 【GitHub-krisstibex/sing-box-ruleset/dbfecb90f8b2c56b84ff6812365d0e1883f8b202/rule/Proxy_Classical.json】
[665/714] 节点测试... ❌ [失效剔除] -> [剔除46] 【GitHub-arandomguyhere/Google-News-Scraper/b2595e7beaebe12c815d13db429d0e13f0f30f66/archives/20250923_091456/news_20250923_091456.json】
[666/714] 节点测试... ❌ [失效剔除] -> [剔除47] 【GitHub-XiaoHaiSly/proxy/fa9c47905b05646e05cf49da0e32ddf58b1ae9b6/georules/singbox/domain/gfw.json】
[667/714] 节点测试... ❌ [失效剔除] -> [剔除48] 【GitHub-xiongjian83/TvBox/a838e8126909644d7d348850a83eb89f018de50d/YZ.json】
[668/714] 节点测试... ❌ [失效剔除] -> [剔除49] 【GitHub-arandomguyhere/Google-News-Scraper/b7ac2368845ec31968305d750abe25ef63b03059/archives/20250923_091456/news_20250923_091456.json】
[669/714] 节点测试... ❌ [失效剔除] -> [剔除50] 【GitHub-xiongjian83/TvBox/5701e97144544494e9de4e56f088613d9d9fac7e/YZ.json】
[670/714] 节点测试... ❌ [失效剔除] -> [剔除51] 【GitHub-Centralmatrix3/Ruleset/8a8bae05de073c3ada4b13b8e154ba1242048a13/Singbox/Proxy/Proxy.json】
[671/714] 节点测试... ❌ [失效剔除] -> [剔除52] 【GitHub-arandomguyhere/Google-News-Scraper/48183f47de28dadf9de26da823e4cf2031254506/archives/20250923_091456/news_20250923_091456.json】
[672/714] 节点测试... ❌ [失效剔除] -> [剔除53] 【GitHub-cs3306/singbox-rules-converter/890915d32e0f54f326c82791066250f557ac4a2c/output/acl4ssr/Providers/ProxyGFWlist.json】
[673/714] 节点测试... ❌ [失效剔除] -> [剔除54] 【GitHub-xiongjian83/TvBox/9319ffccdc021acc943252e1ff564fc89ddb489a/YZ.json】
[674/714] 节点测试... ❌ [失效剔除] -> [剔除55] 【GitHub-arandomguyhere/Google-News-Scraper/43c0dcf05bba04cbc83d910e68374348e0a0a931/archives/20250923_091456/news_20250923_091456.json】
[675/714] 节点测试... ❌ [失效剔除] -> [剔除56] 【GitHub-xiongjian83/TvBox/292f7dd1c3d04d474884a0f0cbd83faa38d4e02d/YZ.json】
[676/714] 节点测试... ❌ [失效剔除] -> [剔除57] 【GitHub-Centralmatrix3/Ruleset/c1cca5c900de4c02e26a5a06f074c8d50805af4b/Singbox/Proxy/Proxy.json】
[677/714] 节点测试... ❌ [失效剔除] -> [剔除58] 【GitHub-arandomguyhere/Google-News-Scraper/e625065ca5bdc2c061fd0885233974fcdd934193/archives/20250923_091456/news_20250923_091456.json】
[678/714] 节点测试... ❌ [失效剔除] -> [剔除59] 【GitHub-xiongjian83/TvBox/a45ff548add955dc3dcdcea2a1ebc4c524dcebd0/YZ.json】
[679/714] 节点测试... ❌ [失效剔除] -> [剔除60] 【GitHub-arandomguyhere/Google-News-Scraper/480119e0042df07401b1d4bf0a65f3105c26577d/archives/20250923_091456/news_20250923_091456.json】
[680/714] 节点测试... ✅ [常规健康] -> [自定义523] 【GitHub-xiongjian83/TvBox/493669bffa8a48edd08f8552ea8c7d68f9946cbd/19.json】
[681/714] 节点测试... ❌ [失效剔除] -> [剔除61] 【GitHub-xiongjian83/TvBox/493669bffa8a48edd08f8552ea8c7d68f9946cbd/YZ.json】
[682/714] 节点测试... ❌ [失效剔除] -> [剔除62] 【GitHub-alantang1977/X/da73be76c5a588df86b034e1cec00f2a78fa0295/vox.json】
[683/714] 节点测试... ✅ [常规健康] -> [自定义524] 【GitHub-xiongjian83/TvBox/493669bffa8a48edd08f8552ea8c7d68f9946cbd/18/19.json】
[684/714] 节点测试... ✅ [常规健康] -> [自定义525] 【GitHub-xiongjian83/TvBox/493669bffa8a48edd08f8552ea8c7d68f9946cbd/X.json】
[685/714] 节点测试... 🔞 [资源 - 命中"三级"] -> [资源98] 【GitHub-bluefriendCN/set/f0cd6788eb4c7af137616408bb87b74fbe4d6bd5/ma.json】
[686/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源99] 【GitHub-alantang1977/pg/88a3f69df6d2c5a66e1e1dcb4fc6e1bc65462d12/all.json】
[687/714] 节点测试... ✅ [常规健康] -> [自定义526] 【GitHub-swhtv/111/de2a24f468aef64b4f3eef1eb963a0253d4a34a7/fj.json】
[688/714] 节点测试... ✅ [常规健康] -> [自定义527] 【GitHub-lubin776/tvbox/b73f41e762b74585d7c4fcfcea2f63428ad5e12e/0/b.json】
[689/714] 节点测试... ✅ [常规健康] -> [自定义528] 【GitHub-ncnc8388/ncnc8388.github.io/df99a3a5818460bdd691d2c23e61905e88515b75/0730.json】
[690/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源100] 【GitHub-alantang1977/pg/88a3f69df6d2c5a66e1e1dcb4fc6e1bc65462d12/jsm.json】
[691/714] 节点测试... ✅ [常规健康] -> [自定义529] 【GitHub-maoystv/6/6157ef831540bba4a6066a79e0c468049b0f953d/9527.json】
[692/714] 节点测试... ✅ [常规健康] -> [自定义530] 【GitHub-lubin776/tvbox/b73f41e762b74585d7c4fcfcea2f63428ad5e12e/gx/0.json】
[693/714] 节点测试... ✅ [常规健康] -> [自定义531] 【GitHub-swhtv/111/de2a24f468aef64b4f3eef1eb963a0253d4a34a7/jl2.json】
[694/714] 节点测试... ❌ [失效剔除] -> [剔除63] 【GitHub-hl128k/tvbox/121d818f08bbc170dac0492909c7279180e9a292/tv/1/xianyuyimu_一木自用.json】
[695/714] 节点测试... ✅ [常规健康] -> [自定义532] 【GitHub-asxs123/mytvboxlist/92aff867faf368b687acc4d27002a1851eda25c3/tvboxlist/二哈线路.json】
[696/714] 节点测试... ✅ [常规健康] -> [自定义533] 【GitHub-hkuc/tvbox-config/81f6a1382e2b982dd7a91af7731173c43945e5f8/tv/2/yw88075_js.json】
[697/714] 节点测试... ✅ [常规健康] -> [自定义534] 【GitHub-chengxue2020/Cat-ports/2c82a2e2f7210973573428bbb82f62eddea502ea/TVBox/0-XiaoSa/本地仓/云盘/api.json】
[698/714] 节点测试... ✅ [常规健康] -> [自定义535] 【GitHub-lubin776/0/707006c8e1d3c97dbe45fc3416d8d2bd27e6dd05/0/x4pro4k.json】
[699/714] 节点测试... ✅ [常规健康] -> [自定义536] 【GitHub-21ca/21ca.github.io/6cfdb4b0a71cbcda2ad4fe96264d07146009c49e/xd/qiaoji/qiaoji.json】
[700/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源101] 【GitHub-ocean2025/ocean/f02e73160d0f7af06a47edb519625341556a496b/api.json】
[701/714] 节点测试... ❌ [失效剔除] -> [剔除64] 【GitHub-zpc19870602/live/a3e4e1087e3ad00f3cb33e99b894a56399f013c3/PG.json】
[702/714] 节点测试... ✅ [常规健康] -> [自定义537] 【GitHub-amazonjdshop/tv/4629f2c6aac92e7508a4350497e706970ad9eb0b/XYQ.json】
[703/714] 节点测试... ✅ [常规健康] -> [自定义538] 【GitHub-amazonjdshop/tv/4629f2c6aac92e7508a4350497e706970ad9eb0b/js.json】
[704/714] 节点测试... ✅ [常规健康] -> [自定义539] 【GitHub-mzrnet/mzrnet.github.io/0b1fb780ee5fa6373e59318abd028c9578b1dc30/iptv/newtvbox.json】
[705/714] 节点测试... ✅ [常规健康] -> [自定义540] 【GitHub-huangxinyueus/dby/8ad0327b3d6d94b828d61d7766249b452a1a7a57/DG/磁力/api.json】
[706/714] 节点测试... ✅ [常规健康] -> [自定义541] 【GitHub-huangxinyueus/dby/8ad0327b3d6d94b828d61d7766249b452a1a7a57/DG/体育/api.json】
[707/714] 节点测试... ✅ [常规健康] -> [自定义542] 【GitHub-lubin776/0/707006c8e1d3c97dbe45fc3416d8d2bd27e6dd05/0/x5.json】
[708/714] 节点测试... ✅ [常规健康] -> [自定义543] 【GitHub-xxpctv/MusicF/189fbb9a17bde2236b947ccd7a0488eabf3783f1/py/XC.json】
[709/714] 节点测试... 🔞 [资源 - 命中"AV"] -> [资源102] 【GitHub-jishitang/Tool/b3ad8b10bde5634479eec2e339f6e6ba756186d3/gat3/gat/xin(1).json】
[710/714] 节点测试... 🔞 [资源 - 命中"欧美精品"] -> [资源103] 【GitHub-lyqnihao/m3u8/4640360dfb5afbae14a2c370d59870178df47d63/FGBLH/FG/海豚影视.json】
[711/714] 节点测试... ✅ [常规健康] -> [自定义544] 【GitHub-woshishiq1/hipy-drpy2/5649e60a4d44e2f4b07f9c414e20cf3df3f821e8/aa999ok/CK/009/XC.json】
[712/714] 节点测试... ✅ [常规健康] -> [自定义545] 【GitHub-xiaosa87/box/2748c178f8cac4f3350a1502467ae84132fac742/ceshi1.json】
[713/714] 节点测试... ❌ [失效剔除] -> [剔除65] 【GitHub-Centralmatrix3/Ruleset/eb99b06f2383bddd86029422239080467a75d73a/Singbox/Proxy/Proxy.json】
[714/714] 节点测试... ❌ [失效剔除] -> [剔除66] 【GitHub-arandomguyhere/Google-News-Scraper/23867684c0f8ca76b2b5e448e662952de4dd9b67/archives/20250923_091456/news_20250923_091456.json】

=================== 聚合排查报告 (严格标准 + 极速响应) ===================
✅ 存活常规健康源: 545 个
🔞 存活成人隔离源: 103 个
❌ 确认完全无法访问/非TVBox结构: 66 个
------------------------------------------------------------------
💾 保存最新纯净文件: multisite_proxy_latest.json (545 条)
💾 保存最新纯净文件: multisite_github_latest.json (545 条)
💾 保存最新纯净文件: multisite_adult_proxy_latest.json (103 条)
💾 保存最新纯净文件: multisite_adult_github_latest.json (103 条)
💾 保存最新纯净文件: multisite_invalid_proxy_latest.json (66 条)
💾 保存最新纯净文件: multisite_invalid_github_latest.json (66 条)
